KEY,FREQ,REF_AREA,BS_REP_SECTOR,BS_ITEM,MATURITY_NOT_IRATE,DATA_TYPE_MIR,AMOUNT_CAT,BS_COUNT_SECTOR,CURRENCY_TRANS,IR_BUS_COV,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2021-06,80630.35,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2021-07,80586.31,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2021-08,64353.16,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2021-09,68165.88,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2021-10,66396.38,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2021-11,65898.36,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2021-12,75721.91,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2022-01,63738.34,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2022-02,66317.9,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2022-03,81660.25,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2022-04,72305,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2022-05,77299.23,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2022-06,75829.86,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2022-07,71953,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2022-08,59291.52,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2022-09,57046.4,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2022-10,51622.5,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2022-11,49970.46,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2022-12,51966.64,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2023-01,40940.03,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2023-02,39096.89,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2023-03,47396.47,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2023-04,40928.52,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2023-05,45140.74,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2023-06,47218.38,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2023-07,45408.3,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2023-08,40181.77,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2023-09,39676.22,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2023-10,41741.84,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2023-11,40100.71,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2023-12,41590.96,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2024-01,36963.05,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2024-02,37143.81,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2024-03,41662.24,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2024-04,45351.37,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2024-05,45828.21,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2024-06,48759.5,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2024-07,58451.09,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2024-08,44773.54,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2024-09,48730.75,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2024-10,53189.8,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2024-11,51059.83,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2024-12,57088.19,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2025-01,52450.24,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2025-02,52703.4,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2025-03,60292.09,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2025-04,60727.28,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2025-05,59303.48,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2025-06,62711.31,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
MIR.M.U2.B.A2C.A.B.A.2250.EUR.P,M,U2,B,A2C,A,B,A,2250,EUR,P,2025-07,70493.26,A,F,,,P1M,,S,,,,,,,,,,0,,4F0,Bank business volumes - loans to households for house purchase (pure new loans) ,"Euro area (changing composition), Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Lending for house purchase excluding revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Pure new loans business coverage, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro",EUR,6
