response,response_label,channel,response_role,shock,horizon_months,sample_name,controls,nobs,sample_start,sample_end,raw_coefficient_per_unit_shock,raw_std_error_hac,coefficient,std_error_hac,t_stat,p_value,ci_90_low,ci_90_high,ci_95_low,ci_95_high,ci_68_low,ci_68_high,bootstrap_ci_90_low,bootstrap_ci_90_high,bootstrap_ci_68_low,bootstrap_ci_68_high,bootstrap_ci_95_low,bootstrap_ci_95_high,bootstrap_replications,bootstrap_method,ci_method,horizon_consistent_bandwidth,coefficient_10bp_equiv,std_error_10bp_equiv,shock_scale_raw_units,shock_normalization,optional_10bp_scaling_note,r_squared,hac_bandwidth,interpretation_layer,bootstrap_feasible,policy_rate_ols_coefficient,policy_rate_ols_p_value,policy_rate_ols_nobs,surprise_lp_sign,policy_rate_ols_sign,sign_match,comparison_use
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,3,full,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",243,2005-04,2025-07,-0.00016972705499412568,0.004351908393484663,-0.00041458531124041704,0.010630228020306295,-0.03900060379217259,0.9688899072248018,-0.017899754425762394,0.01707058380328156,-0.021249449378489275,0.02042027875600844,-0.010985899366351219,0.010156728743870384,-0.01653916728876055,0.01505113360708655,-0.01065043554037038,0.00931006688966566,-0.0196942582996293,0.02147599829057764,399,fixed_design_circular_block_residual_percentile_b4,HAC_Newey_West_horizon_bandwidth,4,-0.0016972705499412569,0.04351908393484663,2.442658957670396,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5512641793751104,4,reduced_form_dynamic_transmission,True,,,,negative,,False,qualitative_direction_check_not_causal_validation
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,6,full,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",240,2005-04,2025-04,0.0009212100938113185,0.006828889679086029,0.002258626512266,0.016743098433398707,0.1348989568000478,0.892691764365212,-0.025281319672315377,0.029798572696847377,-0.03055724340680447,0.03507449643133647,-0.01439167971418421,0.01890893273871621,-0.025046918702574424,0.03317880324880894,-0.012980362699859629,0.019813120619071034,-0.029932864194840647,0.03729471442290819,399,fixed_design_circular_block_residual_percentile_b7,HAC_Newey_West_horizon_bandwidth,7,0.009212100938113185,0.0682888967908603,2.4518039125270485,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.43408911446097564,7,reduced_form_dynamic_transmission,True,,,,positive,,False,qualitative_direction_check_not_causal_validation
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,12,full,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",234,2005-04,2024-10,0.01079056102213814,0.01049862911826808,0.026773432827862948,0.026049094287675864,1.0278066689070942,0.3040407786305731,-0.01607351439002157,0.06962038004574747,-0.024281853805869797,0.0778287194615957,0.000868705663009537,0.052678159992716356,-0.029810363274255448,0.07730816542464336,-0.009124328417504445,0.05813214533226593,-0.04136918502045898,0.0813562549041358,399,fixed_design_circular_block_residual_percentile_b13,HAC_Newey_West_horizon_bandwidth,13,0.1079056102213814,0.1049862911826808,2.4811900672202323,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.37595112835468913,13,reduced_form_dynamic_transmission,True,,,,positive,,False,qualitative_direction_check_not_causal_validation
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,24,full,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",222,2005-04,2023-10,0.013256632289716845,0.01732768233439296,0.033756469969040886,0.04412292470446956,0.7650551316608764,0.44423871605317344,-0.03881928276281259,0.10633222270089436,-0.05272287334429206,0.12023581328237383,-0.010121920333589232,0.077634860271671,-0.03749876935327647,0.10996664853585064,-0.009293917647018788,0.08362041500437023,-0.04523829703115119,0.12870593711241532,399,fixed_design_circular_block_residual_percentile_b25,HAC_Newey_West_horizon_bandwidth,25,0.13256632289716846,0.17327682334392958,2.546383518174955,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.31477014914259904,25,reduced_form_dynamic_transmission,True,,,,positive,,False,qualitative_direction_check_not_causal_validation
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,0,full,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",246,2005-04,2025-10,-0.003640370332090855,0.002414184147145679,-0.008838278471278532,0.005861280536577852,-1.5079091362582724,0.13157778401732986,-0.018479227020448685,0.0008026700778916204,-0.020326177226256726,0.002649620283699663,-0.014667075106582269,-0.003009481835974795,-0.018588887298280326,-0.00027554976562532246,-0.01459614076139862,-0.0035582587144169188,-0.020368571767571435,0.0029324148105935016,399,fixed_design_circular_block_residual_percentile_b3,HAC_Newey_West_horizon_bandwidth,1,-0.036403703320908545,0.02414184147145679,2.42785147251825,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5211645150514379,1,reduced_form_dynamic_transmission,True,,,,negative,,False,qualitative_direction_check_not_causal_validation
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,1,full,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",245,2005-04,2025-09,-0.001971008792343768,0.004673275530191021,-0.0047949328865467674,0.011368819162374883,-0.4217617342718936,0.6731989388480423,-0.023494976319934493,0.013905110546840956,-0.027077408991550363,0.017487543218456827,-0.01610074472535657,0.006510878952263036,-0.01847473707225664,0.010611211388754083,-0.013447532015067824,0.0038068643895152526,-0.02161093712495035,0.013452098721983023,399,fixed_design_circular_block_residual_percentile_b3,HAC_Newey_West_horizon_bandwidth,2,-0.01971008792343768,0.046732755301910206,2.4327303384806376,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5926012673156612,2,reduced_form_dynamic_transmission,True,,,,negative,,False,qualitative_direction_check_not_causal_validation
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,3,full,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",243,2005-04,2025-07,-0.005016419825748503,0.008139850565010855,-0.012253402822799948,0.0198828788967222,-0.6162791055786186,0.5377103266695784,-0.044957828290310343,0.020451022644710444,-0.05122312936934695,0.02671632372374705,-0.032026088482550175,0.00751928283695028,-0.03987581365536883,0.011223102413154927,-0.02975608805013107,0.0009128071877792088,-0.04562668199278438,0.019605147824047302,399,fixed_design_circular_block_residual_percentile_b4,HAC_Newey_West_horizon_bandwidth,4,-0.050164198257485026,0.08139850565010855,2.442658957670396,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5202546832731212,4,reduced_form_dynamic_transmission,True,,,,negative,,False,qualitative_direction_check_not_causal_validation
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,6,full,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",240,2005-04,2025-04,-0.0032989115043527,0.01173062450689252,-0.008088284133452441,0.02876119106238476,-0.2812221550876827,0.7785400127742181,-0.055396233567860276,0.0392196653009554,-0.06445918276820187,0.04828261450129698,-0.03669007731594286,0.020513509049037974,-0.048941504839891826,0.03185979072164524,-0.03276777004065178,0.01616041498305201,-0.056652057442750973,0.04400222450348143,399,fixed_design_circular_block_residual_percentile_b7,HAC_Newey_West_horizon_bandwidth,7,-0.032989115043527,0.1173062450689252,2.4518039125270485,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.4369435293829711,7,reduced_form_dynamic_transmission,True,,,,negative,,False,qualitative_direction_check_not_causal_validation
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,12,full,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",234,2005-04,2024-10,0.0037649044380955983,0.01905329446167249,0.009341443495836169,0.047274844966124045,0.1975986066697841,0.8433591250269691,-0.06841875671026151,0.08710164370193385,-0.08331555001248163,0.10199843700415397,-0.037671398758244795,0.05635428574991713,-0.07750048520932883,0.09136218236284571,-0.039827194489529816,0.058028757950703135,-0.09871146520053344,0.10792583915917756,399,fixed_design_circular_block_residual_percentile_b13,HAC_Newey_West_horizon_bandwidth,13,0.03764904438095598,0.1905329446167249,2.4811900672202323,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.38461041322434564,13,reduced_form_dynamic_transmission,True,,,,positive,,False,qualitative_direction_check_not_causal_validation
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,24,full,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",222,2005-04,2023-10,0.014707806097880628,0.024735673674354877,0.03745171503615633,0.06298651175533139,0.5945989703579083,0.5521115684991018,-0.06615187727362204,0.14105530734593472,-0.08599957951610193,0.1609030095884146,-0.025185718114816742,0.10008914818712941,-0.060884687816031874,0.13704463916002163,-0.02417638622414334,0.1027466779850943,-0.07728231486447906,0.15085303386099172,399,fixed_design_circular_block_residual_percentile_b25,HAC_Newey_West_horizon_bandwidth,25,0.14707806097880627,0.24735673674354877,2.546383518174955,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.38898560989689457,25,reduced_form_dynamic_transmission,True,,,,positive,,False,qualitative_direction_check_not_causal_validation
ecb_mir_mortgage_lending_spread_dfr,mortgage lending spread,banking_lending_conditions,monthly,target_factor_monthly_easing,0,full,"L1_ecb_mir_mortgage_lending_spread_dfr,L2_ecb_mir_mortgage_lending_spread_dfr,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",246,2005-04,2025-10,0.0024991657602118963,0.0026860228077028214,0.006067603270997644,0.006521264428898899,0.9304335588830194,0.3521466498263598,-0.004658922177186331,0.01679412871918162,-0.006713840143306362,0.01884904668530165,-0.0004175195488162137,0.0125527260908115,-0.002665363101735208,0.013615161666013715,0.0012189845573057517,0.011003926349276577,-0.00377671068786881,0.015184611003660305,399,fixed_design_circular_block_residual_percentile_b3,HAC_Newey_West_horizon_bandwidth,1,0.024991657602118963,0.026860228077028214,2.42785147251825,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.34292680953187793,1,reduced_form_dynamic_transmission,True,-0.04106708765286807,0.0024699699827863196,247.0,positive,negative,False,qualitative_direction_check_not_causal_validation
ecb_mir_mortgage_lending_spread_dfr,mortgage lending spread,banking_lending_conditions,monthly,target_factor_monthly_easing,1,full,"L1_ecb_mir_mortgage_lending_spread_dfr,L2_ecb_mir_mortgage_lending_spread_dfr,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",245,2005-04,2025-09,0.008491087357982851,0.0034872664629732836,0.020656525822454284,0.008483578922841172,2.434883438973933,0.014896587479818988,0.006702280261689919,0.03461077138321865,0.004029016673682481,0.037284034971226086,0.012219963884802775,0.029093087760105794,0.008485620152108155,0.032297193905940214,0.013703513119506704,0.027863515172493813,0.0039396916578448024,0.03483954016728376,399,fixed_design_circular_block_residual_percentile_b3,HAC_Newey_West_horizon_bandwidth,2,0.08491087357982852,0.03487266462973283,2.4327303384806376,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.42884693516203,2,reduced_form_dynamic_transmission,True,-0.07117374686741831,5.666989092780355e-05,246.0,positive,negative,False,qualitative_direction_check_not_causal_validation
ecb_mir_mortgage_lending_spread_dfr,mortgage lending spread,banking_lending_conditions,monthly,target_factor_monthly_easing,3,full,"L1_ecb_mir_mortgage_lending_spread_dfr,L2_ecb_mir_mortgage_lending_spread_dfr,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",243,2005-04,2025-07,0.00595916357308733,0.006376305362095593,0.014556204282024891,0.015575139409564578,0.9345793895806822,0.35000510474365676,-0.011062620266072217,0.040175028830122,-0.01597050801491213,0.04508291657896191,-0.0009326158859075031,0.030045024449957283,-0.008059946972627406,0.03472849290866404,0.002092842150536645,0.02480966502339256,-0.011188701386641598,0.03586162191626839,399,fixed_design_circular_block_residual_percentile_b4,HAC_Newey_West_horizon_bandwidth,4,0.0595916357308733,0.06376305362095593,2.442658957670396,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.4027554157518679,4,reduced_form_dynamic_transmission,True,-0.12307775264881106,2.0402538591088316e-08,244.0,positive,negative,False,qualitative_direction_check_not_causal_validation
ecb_mir_mortgage_lending_spread_dfr,mortgage lending spread,banking_lending_conditions,monthly,target_factor_monthly_easing,6,full,"L1_ecb_mir_mortgage_lending_spread_dfr,L2_ecb_mir_mortgage_lending_spread_dfr,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",240,2005-04,2025-04,0.01095685031968004,0.008341722409774394,0.026864048482764764,0.02045226764149942,1.313499752382239,0.18901460429596104,-0.006776938126737787,0.06050503509226732,-0.013221659496748053,0.06694975646227758,0.006525129697159925,0.0472029672683696,-0.0036681821231188665,0.05470068633154042,0.011564169681724063,0.043514232935122854,-0.009343596228396932,0.058388208644751804,399,fixed_design_circular_block_residual_percentile_b7,HAC_Newey_West_horizon_bandwidth,7,0.1095685031968004,0.08341722409774394,2.4518039125270485,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.3535002556285506,7,reduced_form_dynamic_transmission,True,-0.14708821191551405,1.9129597011583624e-14,241.0,positive,negative,False,qualitative_direction_check_not_causal_validation
ecb_mir_mortgage_lending_spread_dfr,mortgage lending spread,banking_lending_conditions,monthly,target_factor_monthly_easing,12,full,"L1_ecb_mir_mortgage_lending_spread_dfr,L2_ecb_mir_mortgage_lending_spread_dfr,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",234,2005-04,2024-10,0.020153205460893393,0.010473447325537906,0.05000393321221723,0.02598661347367896,1.9242189161302097,0.054327149039558036,0.007259757787850402,0.09274810863658406,-0.0009288932763568403,0.1009367597007913,0.024161340585392405,0.07584652583904206,0.006381144559856095,0.0973369728326719,0.02136996306387274,0.07997202236498936,-0.0001781892680723802,0.10672972653971803,399,fixed_design_circular_block_residual_percentile_b13,HAC_Newey_West_horizon_bandwidth,13,0.20153205460893392,0.10473447325537906,2.4811900672202323,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.39751808973843716,13,reduced_form_dynamic_transmission,True,-0.13372517008829732,4.906807225611999e-06,235.0,positive,negative,False,qualitative_direction_check_not_causal_validation
ecb_mir_mortgage_lending_spread_dfr,mortgage lending spread,banking_lending_conditions,monthly,target_factor_monthly_easing,24,full,"L1_ecb_mir_mortgage_lending_spread_dfr,L2_ecb_mir_mortgage_lending_spread_dfr,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",222,2005-04,2023-10,0.008611725954588593,0.00915991842775749,0.021928757033803873,0.02332466531226872,0.9401531271820392,0.3471390208770049,-0.016436903302510523,0.06029441737011827,-0.02378674692969351,0.06764426099730125,-0.0012666402592108293,0.04512415432681857,-0.020693439543959725,0.06584462987508255,-0.005440250434886256,0.04835142319213861,-0.02525839773057302,0.07452257098318746,399,fixed_design_circular_block_residual_percentile_b25,HAC_Newey_West_horizon_bandwidth,25,0.08611725954588592,0.09159918427757491,2.546383518174955,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.535768598557955,25,reduced_form_dynamic_transmission,True,-0.05815262648389589,0.11617080149542718,223.0,positive,negative,False,qualitative_direction_check_not_causal_validation
ecb_mir_nfc_lending_spread_dfr,NFC lending spread,banking_lending_conditions,monthly,target_factor_monthly_easing,0,full,"L1_ecb_mir_nfc_lending_spread_dfr,L2_ecb_mir_nfc_lending_spread_dfr,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",246,2005-04,2025-10,0.0001592632288637501,0.0027499406573110005,0.0003866674647148667,0.006676447474190317,0.05791515116529238,0.9538162144947865,-0.010595111378358071,0.011368446307787803,-0.012698929129371567,0.013472264058801298,-0.006252778357829538,0.0070261132872592716,-0.009524405126923095,0.009724355415159239,-0.004619361526734978,0.005912940946966539,-0.010759471494763065,0.011278808554503686,399,fixed_design_circular_block_residual_percentile_b3,HAC_Newey_West_horizon_bandwidth,1,0.001592632288637501,0.027499406573110004,2.42785147251825,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.08273324669176929,1,reduced_form_dynamic_transmission,True,-0.00012737936365139735,0.9925677708998037,247.0,positive,negative,False,qualitative_direction_check_not_causal_validation
ecb_mir_nfc_lending_spread_dfr,NFC lending spread,banking_lending_conditions,monthly,target_factor_monthly_easing,1,full,"L1_ecb_mir_nfc_lending_spread_dfr,L2_ecb_mir_nfc_lending_spread_dfr,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",245,2005-04,2025-09,0.006810902057458918,0.0037939159040402165,0.016569088067600504,0.00922957432140283,1.7952169288217097,0.07261914429770217,0.001387789269822885,0.03175038686537812,-0.0015205451949847522,0.03465872133018576,0.007390665125011152,0.025747511010189857,0.005106694958873874,0.028015250985614804,0.009520253450863641,0.023418556678915427,0.0037416089664389935,0.02980754392308616,399,fixed_design_circular_block_residual_percentile_b3,HAC_Newey_West_horizon_bandwidth,2,0.06810902057458917,0.03793915904040217,2.4327303384806376,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.18217321828781785,2,reduced_form_dynamic_transmission,True,-0.019702979748667946,0.25778457063343835,246.0,positive,negative,False,qualitative_direction_check_not_causal_validation
ecb_mir_nfc_lending_spread_dfr,NFC lending spread,banking_lending_conditions,monthly,target_factor_monthly_easing,3,full,"L1_ecb_mir_nfc_lending_spread_dfr,L2_ecb_mir_nfc_lending_spread_dfr,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",243,2005-04,2025-07,0.0012232894423358693,0.0035852229129203334,0.002988078914145335,0.008757476863490004,0.34120317538064665,0.7329506329647217,-0.011416688667709802,0.01739284649600047,-0.014176260333737867,0.020152418162028535,-0.005720862989779322,0.011697020818069993,-0.009983262140634932,0.015741991363455908,-0.004983023766411577,0.010482410144808831,-0.012234511317099976,0.017834758348934575,399,fixed_design_circular_block_residual_percentile_b4,HAC_Newey_West_horizon_bandwidth,4,0.012232894423358693,0.035852229129203335,2.442658957670396,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.1718934308718193,4,reduced_form_dynamic_transmission,True,-0.026801642294805608,0.029492689943529857,244.0,positive,negative,False,qualitative_direction_check_not_causal_validation
ecb_mir_nfc_lending_spread_dfr,NFC lending spread,banking_lending_conditions,monthly,target_factor_monthly_easing,6,full,"L1_ecb_mir_nfc_lending_spread_dfr,L2_ecb_mir_nfc_lending_spread_dfr,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",240,2005-04,2025-04,0.0061881557285693705,0.004292557995805397,0.015172144426633052,0.010524510488864939,1.4416009602237905,0.1494149774097779,-0.0021391348228652542,0.03248342367613136,-0.0054555170864562675,0.03579980593972237,0.004705962004057582,0.025638326849208522,0.0004790024021718148,0.03142101185710005,0.006519889443433036,0.025364396909505305,-0.00289569324813388,0.03472050850064748,399,fixed_design_circular_block_residual_percentile_b7,HAC_Newey_West_horizon_bandwidth,7,0.06188155728569371,0.042925579958053975,2.4518039125270485,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.1271468609650761,7,reduced_form_dynamic_transmission,True,-0.046797245039019796,7.97632279316812e-05,241.0,positive,negative,False,qualitative_direction_check_not_causal_validation
ecb_mir_nfc_lending_spread_dfr,NFC lending spread,banking_lending_conditions,monthly,target_factor_monthly_easing,12,full,"L1_ecb_mir_nfc_lending_spread_dfr,L2_ecb_mir_nfc_lending_spread_dfr,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",234,2005-04,2024-10,0.010149737659274044,0.004791854417840043,0.025183428265081888,0.011889501585110103,2.1181231260880207,0.03416464145013823,0.005626938460168256,0.04473991806999552,0.0018804333641342028,0.04848642316602957,0.013359819686334292,0.037007036843829486,0.0030198199206415504,0.04874483967811401,0.009539750642870184,0.04011315034767034,-0.001398208852752228,0.0509056449257899,399,fixed_design_circular_block_residual_percentile_b13,HAC_Newey_West_horizon_bandwidth,13,0.10149737659274044,0.04791854417840043,2.4811900672202323,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.09205026549793738,13,reduced_form_dynamic_transmission,True,-0.04124345798726295,0.05864828749892656,235.0,positive,negative,False,qualitative_direction_check_not_causal_validation
ecb_mir_nfc_lending_spread_dfr,NFC lending spread,banking_lending_conditions,monthly,target_factor_monthly_easing,24,full,"L1_ecb_mir_nfc_lending_spread_dfr,L2_ecb_mir_nfc_lending_spread_dfr,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",222,2005-04,2023-10,0.004092432068629331,0.004130348233957502,0.010420901568808367,0.010517450667272416,0.990820104460819,0.32177343051486074,-0.006878765307537846,0.02772056844515458,-0.010192922948222329,0.031034726085839064,-3.826015853036421e-05,0.020880063296147097,-0.014405574106804504,0.03634937459835678,-0.0052041747849279575,0.026686125228303888,-0.023262891695910438,0.04065551907116699,399,fixed_design_circular_block_residual_percentile_b25,HAC_Newey_West_horizon_bandwidth,25,0.040924320686293314,0.041303482339575016,2.546383518174955,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.20156874450287177,25,reduced_form_dynamic_transmission,True,-0.023969477755448207,0.3257072650593321,223.0,positive,negative,False,qualitative_direction_check_not_causal_validation
ln_retail_de_chained_index,retail volume,real_activity,monthly,target_factor_monthly_easing,0,full,"L1_ln_retail_de_chained_index,L2_ln_retail_de_chained_index,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",246,2005-04,2025-10,-8.681414729802839e-05,0.0004129566043164567,-0.00021077185535293446,0.0010025972998758458,-0.21022583581567086,0.833491416030727,-0.0018598976604254722,0.0014383539497196032,-0.0021758264541066968,0.0017542827434008277,-0.0012078126438992821,0.0007862689331934132,-0.002027102991933112,0.0015862458132824856,-0.0012467162399429999,0.0007082177855137797,-0.0025081782462629686,0.0020157714836453264,399,fixed_design_circular_block_residual_percentile_b3,HAC_Newey_West_horizon_bandwidth,1,-0.0008681414729802839,0.004129566043164567,2.42785147251825,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.13329151841894638,1,reduced_form_dynamic_transmission,True,,,,negative,,False,qualitative_direction_check_not_causal_validation
ln_retail_de_chained_index,retail volume,real_activity,monthly,target_factor_monthly_easing,1,full,"L1_ln_retail_de_chained_index,L2_ln_retail_de_chained_index,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",245,2005-04,2025-09,0.0007398210178198967,0.0005264334018359781,0.0017997850350960872,0.0012806705078359526,1.4053458903627931,0.15991844849167694,-0.0003067304946476632,0.003906300564839838,-0.0007102830363250009,0.004309853106517175,0.0005262121527843863,0.0030733579174077883,-0.0002755958861309355,0.003798682288305903,0.0004322490844680812,0.0029388924599995482,-0.0008789948209032918,0.004069326625590175,399,fixed_design_circular_block_residual_percentile_b3,HAC_Newey_West_horizon_bandwidth,2,0.0073982101781989665,0.005264334018359781,2.4327303384806376,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.18487679120263167,2,reduced_form_dynamic_transmission,True,,,,positive,,False,qualitative_direction_check_not_causal_validation
ln_retail_de_chained_index,retail volume,real_activity,monthly,target_factor_monthly_easing,3,full,"L1_ln_retail_de_chained_index,L2_ln_retail_de_chained_index,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",243,2005-04,2025-07,5.026839516617266e-05,0.0004383047745582029,0.00012278854574036688,0.0010706290837642978,0.11468822172161275,0.9086922500261964,-0.00163823958580907,0.0018838166772898038,-0.0019756058992387734,0.0022211829907195072,-0.0009419069866026741,0.001187484078083408,-0.0018182221588879657,0.0021118438320496904,-0.0009104426631071943,0.0014672104137646786,-0.00230024991126168,0.0031242020954728596,399,fixed_design_circular_block_residual_percentile_b4,HAC_Newey_West_horizon_bandwidth,4,0.0005026839516617266,0.0043830477455820286,2.442658957670396,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.12866707933857235,4,reduced_form_dynamic_transmission,True,,,,positive,,False,qualitative_direction_check_not_causal_validation
ln_retail_de_chained_index,retail volume,real_activity,monthly,target_factor_monthly_easing,6,full,"L1_ln_retail_de_chained_index,L2_ln_retail_de_chained_index,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",240,2005-04,2025-04,-2.7670260429716635e-05,0.0005523886786121467,-6.784205278222162e-05,0.0013543487234569077,-0.05009201220277902,0.960049065087585,-0.0022955474627174123,0.0021598633571529692,-0.002722316773265558,0.002586632667701115,-0.001414684817439009,0.001279000711874566,-0.002337797441583644,0.0024177343580912623,-0.0012207792159319776,0.0011576177556469004,-0.002577779515879814,0.0034214665440598702,399,fixed_design_circular_block_residual_percentile_b7,HAC_Newey_West_horizon_bandwidth,7,-0.0002767026042971663,0.005523886786121467,2.4518039125270485,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.1552240003081926,7,reduced_form_dynamic_transmission,True,,,,negative,,False,qualitative_direction_check_not_causal_validation
ln_retail_de_chained_index,retail volume,real_activity,monthly,target_factor_monthly_easing,12,full,"L1_ln_retail_de_chained_index,L2_ln_retail_de_chained_index,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",234,2005-04,2024-10,-0.0008548432788693021,0.0006565926855822504,-0.0021210286525604875,0.0016291312496761366,-1.3019384736387185,0.19293741902023692,-0.0048007110973702655,0.0005586537922492901,-0.005314067228014446,0.001072009922893471,-0.003741131066584278,-0.000500926238536697,-0.005225368396710792,0.0009455455610475,-0.004034379611844155,-0.0004278361425291015,-0.006034032764979465,0.0014909779464093384,399,fixed_design_circular_block_residual_percentile_b13,HAC_Newey_West_horizon_bandwidth,13,-0.00854843278869302,0.006565926855822504,2.4811900672202323,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.16229472054572458,13,reduced_form_dynamic_transmission,True,,,,negative,,False,qualitative_direction_check_not_causal_validation
