response,response_label,channel,horizon_months,coefficient,std_error_hac,p_value,ci_90_low,ci_90_high,ci_95_low,ci_95_high,bootstrap_ci_90_low,bootstrap_ci_90_high,bootstrap_replications,significance_bucket,hac_90_excludes_zero,hac_95_excludes_zero,bootstrap_90_excludes_zero
ecb_wage_tracker_unsmoothed_oneoffs_real_yoy,real wage tracker unsmoothed one-offs,compensation_proxy,1,0.13260524975442362,0.09463985931252307,0.1611672926503664,-0.02306346608995702,0.28827396559880425,-0.05288546600005925,0.3180959655089065,-0.06781866571159638,0.28904791722400625,399,positive_not_significant,False,False,False
ecb_wage_tracker_unsmoothed_oneoffs_real_yoy,real wage tracker unsmoothed one-offs,compensation_proxy,3,-0.08573773431510263,0.05865313221340211,0.14380263412646369,-0.18221355156838132,0.01073808293817606,-0.20069576103383685,0.029220292403631568,-0.22936666062379815,0.06471616054267203,399,negative_not_significant,False,False,False
ecb_wage_tracker_unsmoothed_oneoffs_real_yoy,real wage tracker unsmoothed one-offs,compensation_proxy,6,-0.010863030347172275,0.1098927098705606,0.921256386146913,-0.19162045275328973,0.16989439205894516,-0.22624878385698036,0.20452272316263578,-0.21410568084554887,0.16601278623594415,399,negative_not_significant,False,False,False
ecb_wage_tracker_unsmoothed_oneoffs_real_yoy,real wage tracker unsmoothed one-offs,compensation_proxy,12,-0.1724890839574998,0.11175940912239704,0.12273459570404474,-0.356316953398428,0.011338785483428426,-0.3915335007708751,0.04655533285587557,-0.35710555619419165,0.051268001947930276,399,negative_not_significant,False,False,False
ecb_wage_tracker_unsmoothed_oneoffs_real_yoy,real wage tracker unsmoothed one-offs,compensation_proxy,24,0.22479394080714238,0.14291592389540128,0.11573957021630649,-0.010281834961328978,0.4598697165756137,-0.05531612284511145,0.5049040044593962,0.0051829263639565784,0.5048217967674793,399,positive_not_significant,False,False,True
ecb_wage_tracker_ex_oneoffs_real_yoy_ma3,"real wage tracker excl. one-offs, 3m avg",compensation_proxy,0,-0.0036445641778438138,0.01619723632726987,0.8219703406261516,-0.030286647097343807,0.022997518741656175,-0.03539056402837658,0.028101435672688954,-0.025619060856986967,0.017216199756267456,399,negative_not_significant,False,False,False
ecb_wage_tracker_ex_oneoffs_real_yoy_ma3,"real wage tracker excl. one-offs, 3m avg",compensation_proxy,1,0.0021529997193506507,0.0310765626573805,0.9447663492280249,-0.048963397080826344,0.05326939651952765,-0.05875594385241748,0.06306194329111878,-0.042259217289740046,0.05551881991965874,399,positive_not_significant,False,False,False
ecb_wage_tracker_ex_oneoffs_real_yoy_ma3,"real wage tracker excl. one-offs, 3m avg",compensation_proxy,3,-0.02429990444973135,0.052876598275801885,0.6458329591719913,-0.11127416890454003,0.06267436000507734,-0.12793613269529577,0.07933632379583307,-0.10600802880999345,0.06111826727328439,399,negative_not_significant,False,False,False
ecb_wage_tracker_ex_oneoffs_real_yoy_ma3,"real wage tracker excl. one-offs, 3m avg",compensation_proxy,6,-0.009161546160860285,0.06762273799390917,0.8922321701764157,-0.1203910520145309,0.10206795969281032,-0.1416996771649106,0.12337658484319003,-0.11165161556882366,0.09277148277120899,399,negative_not_significant,False,False,False
ecb_wage_tracker_ex_oneoffs_real_yoy_ma3,"real wage tracker excl. one-offs, 3m avg",compensation_proxy,12,0.031031696474350563,0.04914434538250993,0.5277529881732734,-0.04980355827222673,0.11186695122092785,-0.06528945051916621,0.12735284346786735,-0.13092072182895031,0.22872508433901403,399,positive_not_significant,False,False,False
ecb_wage_tracker_ex_oneoffs_real_yoy_ma3,"real wage tracker excl. one-offs, 3m avg",compensation_proxy,24,0.23179896229824,0.17042981165265594,0.17380315363531,-0.04853313153928737,0.5121310561357674,-0.10223733043291047,0.5658352550293905,0.014458758606866214,0.48117216768857646,399,positive_not_significant,False,False,True
ecb_wage_tracker_ex_oneoffs_real_yoy_momentum_3m,"real wage tracker excl. one-offs, 3m momentum",compensation_proxy,0,-0.01822652776599952,0.05275924508927379,0.7297440325059377,-0.10500776340631317,0.06855470787431413,-0.12163274799249786,0.08517969246049882,-0.0753693016249734,0.04527375315315065,399,negative_not_significant,False,False,False
ecb_wage_tracker_ex_oneoffs_real_yoy_momentum_3m,"real wage tracker excl. one-offs, 3m momentum",compensation_proxy,1,0.007914807246472607,0.05401407605204456,0.8835011868088476,-0.08093044165416555,0.09676005614711075,-0.09795083647374216,0.11378045096668736,-0.06495550039602399,0.09609169202642427,399,positive_not_significant,False,False,False
ecb_wage_tracker_ex_oneoffs_real_yoy_momentum_3m,"real wage tracker excl. one-offs, 3m momentum",compensation_proxy,3,0.0028680388538351266,0.03247380730196514,0.9296235134210339,-0.05054662086772544,0.05628269857539569,-0.06077945389891038,0.06651553160658064,-0.08189821561706331,0.08274505658001814,399,positive_not_significant,False,False,False
ecb_wage_tracker_ex_oneoffs_real_yoy_momentum_3m,"real wage tracker excl. one-offs, 3m momentum",compensation_proxy,6,-0.010511916388700441,0.07122784422186301,0.8826730084597858,-0.12767129429696628,0.10664746151956539,-0.15011592575998134,0.12909209298258045,-0.10940391807554833,0.08158348084135053,399,negative_not_significant,False,False,False
