horizon,impulse,response,irf
30,ln_real_housing,ln_real_equity,-1.695474288867732
30,ln_real_housing,ln_real_housing,4.3815281768733225
30,ln_real_housing,ln_real_income,0.12183636020285402
30,ln_real_housing,ln_cpi,0.3043923426697692
30,ln_real_income,shadow_rate,-1.473372609604597
30,ln_real_income,ln_credit,0.30463103384617674
30,ln_real_income,ln_real_equity,0.855776911028348
30,ln_real_income,ln_real_housing,0.6948884230956478
30,ln_real_income,ln_real_income,0.18064872863300646
30,ln_real_income,ln_cpi,0.16572209539076427
30,ln_cpi,shadow_rate,21.22625329283467
30,ln_cpi,ln_credit,-1.2038808000051766
30,ln_cpi,ln_real_equity,-2.49011676310113
30,ln_cpi,ln_real_housing,0.8254598257013623
30,ln_cpi,ln_real_income,-0.3878797638493845
30,ln_cpi,ln_cpi,1.2878728610772867
31,shadow_rate,shadow_rate,0.9862910389781518
31,shadow_rate,ln_credit,-0.018826280622907927
31,shadow_rate,ln_real_equity,0.01946245115471735
31,shadow_rate,ln_real_housing,-0.013134173466144185
31,shadow_rate,ln_real_income,-0.007997740460135397
31,shadow_rate,ln_cpi,-0.003649564608001787
31,ln_credit,shadow_rate,-23.42473281918459
31,ln_credit,ln_credit,0.6598087064081237
31,ln_credit,ln_real_equity,-0.24487276524108725
31,ln_credit,ln_real_housing,-0.8858599213468213
31,ln_credit,ln_real_income,0.18221621016992073
31,ln_credit,ln_cpi,-0.3257439170185247
31,ln_real_equity,shadow_rate,4.723654128253147
31,ln_real_equity,ln_credit,0.07515048455361895
31,ln_real_equity,ln_real_equity,0.4960646050630596
31,ln_real_equity,ln_real_housing,0.05820003081320878
31,ln_real_equity,ln_real_income,0.04125985234358737
31,ln_real_equity,ln_cpi,0.052851968506606055
31,ln_real_housing,shadow_rate,56.01891287367199
31,ln_real_housing,ln_credit,0.1874007846839587
31,ln_real_housing,ln_real_equity,-1.6965416299641025
31,ln_real_housing,ln_real_housing,4.3777559063264935
31,ln_real_housing,ln_real_income,0.12275134898423534
31,ln_real_housing,ln_cpi,0.3036574386518379
31,ln_real_income,shadow_rate,-1.1143710506884648
31,ln_real_income,ln_credit,0.3143337373425513
31,ln_real_income,ln_real_equity,0.8212376054087038
31,ln_real_income,ln_real_housing,0.7037314944236417
31,ln_real_income,ln_real_income,0.18199818225252223
31,ln_real_income,ln_cpi,0.16979310622199156
31,ln_cpi,shadow_rate,20.420745438466795
31,ln_cpi,ln_credit,-1.2264339088980356
31,ln_cpi,ln_real_equity,-2.4148380664448292
31,ln_cpi,ln_real_housing,0.8030194533153052
31,ln_cpi,ln_real_income,-0.3901420678491151
31,ln_cpi,ln_cpi,1.2783511923688629
32,shadow_rate,shadow_rate,0.9783679663453881
32,shadow_rate,ln_credit,-0.019034863410216714
32,shadow_rate,ln_real_equity,0.020241000894948073
32,shadow_rate,ln_real_housing,-0.013315612108290922
32,shadow_rate,ln_real_income,-0.00803311676569638
32,shadow_rate,ln_cpi,-0.0037362245398229704
32,ln_credit,shadow_rate,-23.64661480781962
32,ln_credit,ln_credit,0.654152910523043
32,ln_credit,ln_real_equity,-0.22273488003300956
32,ln_credit,ln_real_housing,-0.8904495689239653
32,ln_credit,ln_real_income,0.181095759967364
32,ln_credit,ln_cpi,-0.3280919241115253
32,ln_real_equity,shadow_rate,4.743690446311203
32,ln_real_equity,ln_credit,0.07561465561758034
32,ln_real_equity,ln_real_equity,0.49394352991707563
32,ln_real_equity,ln_real_housing,0.058503555850925155
32,ln_real_equity,ln_real_income,0.041403995593569505
32,ln_real_equity,ln_cpi,0.05303868501245894
32,ln_real_housing,shadow_rate,55.9903422927947
32,ln_real_housing,ln_credit,0.18582657562295313
32,ln_real_housing,ln_real_equity,-1.6966258170145359
32,ln_real_housing,ln_real_housing,4.374300082551009
32,ln_real_housing,ln_real_income,0.12358081692477979
32,ln_real_housing,ln_cpi,0.3028767672037303
32,ln_real_income,shadow_rate,-0.7749177381527884
32,ln_real_income,ln_credit,0.3234406932813925
32,ln_real_income,ln_real_equity,0.7884279269383119
32,ln_real_income,ln_real_housing,0.7119337051803247
32,ln_real_income,ln_real_income,0.18332940098474365
32,ln_real_income,ln_cpi,0.17360873859160525
32,ln_cpi,shadow_rate,19.649665192352188
32,ln_cpi,ln_credit,-1.2476444514892382
32,ln_cpi,ln_real_equity,-2.342615345894589
32,ln_cpi,ln_real_housing,0.7823190857010709
32,ln_cpi,ln_real_income,-0.3924307445189732
32,ln_cpi,ln_cpi,1.26935273290804
33,shadow_rate,shadow_rate,0.9709306634231554
33,shadow_rate,ln_credit,-0.01922946585420027
33,shadow_rate,ln_real_equity,0.020973231573446098
33,shadow_rate,ln_real_housing,-0.013483558624115932
33,shadow_rate,ln_real_income,-0.008066959269483183
33,shadow_rate,ln_cpi,-0.003817089896523292
33,ln_credit,shadow_rate,-23.853128953882546
33,ln_credit,ln_credit,0.6488822288638946
33,ln_credit,ln_real_equity,-0.2020202554100045
33,ln_credit,ln_real_housing,-0.8946870742681443
33,ln_credit,ln_real_income,0.18002442014046588
33,ln_credit,ln_cpi,-0.3302696541373336
33,ln_real_equity,shadow_rate,4.761904628096755
33,ln_real_equity,ln_credit,0.07603835014240205
33,ln_real_equity,ln_real_equity,0.49201182456533044
33,ln_real_equity,ln_real_housing,0.05877895735092892
33,ln_real_equity,ln_real_income,0.0415356157000526
33,ln_real_equity,ln_cpi,0.05320877017840903
33,ln_real_housing,shadow_rate,55.953035875308686
33,ln_real_housing,ln_credit,0.18424427981643288
33,ln_real_housing,ln_real_equity,-1.6956847550949488
33,ln_real_housing,ln_real_housing,4.371251150717349
33,ln_real_housing,ln_real_income,0.12427997723989193
33,ln_real_housing,ln_cpi,0.3020654479044817
33,ln_real_income,shadow_rate,-0.454556366755978
33,ln_real_income,ln_credit,0.3319793675675023
33,ln_real_income,ln_real_equity,0.7573261464607635
33,ln_real_income,ln_real_housing,0.7195340458755914
33,ln_real_income,ln_real_income,0.18463487730548384
33,ln_real_income,ln_cpi,0.1771809657402818
33,ln_cpi,shadow_rate,18.914176448164447
33,ln_cpi,ln_credit,-1.2676166457626088
33,ln_cpi,ln_real_equity,-2.273336617284885
33,ln_cpi,ln_real_housing,0.7633197349238041
33,ln_cpi,ln_real_income,-0.39477350847531156
33,ln_cpi,ln_cpi,1.260865855055897
34,shadow_rate,shadow_rate,0.9639580108665102
34,shadow_rate,ln_credit,-0.019410953056407398
34,shadow_rate,ln_real_equity,0.021661312518715323
34,shadow_rate,ln_real_housing,-0.013638728791930623
34,shadow_rate,ln_real_income,-0.008099322022483445
34,shadow_rate,ln_cpi,-0.003892491769001284
34,ln_credit,shadow_rate,-24.045177396412043
34,ln_credit,ln_credit,0.6439781295868643
34,ln_credit,ln_real_equity,-0.18268165663182184
34,ln_credit,ln_real_housing,-0.8986163731558446
34,ln_credit,ln_real_income,0.17900825957188815
34,ln_credit,ln_cpi,-0.3322878840784273
34,ln_real_equity,shadow_rate,4.778460298501906
34,ln_real_equity,ln_credit,0.07642514688447957
34,ln_real_equity,ln_real_equity,0.49025318383086036
34,ln_real_equity,ln_real_housing,0.059030403734927454
34,ln_real_equity,ln_real_income,0.041655664084596006
34,ln_real_equity,ln_cpi,0.053363647187546284
34,ln_real_housing,shadow_rate,55.90953297233588
34,ln_real_housing,ln_credit,0.18262638839593226
34,ln_real_housing,ln_real_equity,-1.6937642552237184
34,ln_real_housing,ln_real_housing,4.368594617231347
34,ln_real_housing,ln_real_income,0.1248246659608791
34,ln_real_housing,ln_cpi,0.30124174924075736
34,ln_real_income,shadow_rate,-0.15274897893468165
34,ln_real_income,ln_credit,0.3399773382696652
34,ln_real_income,ln_real_equity,0.7279005889617172
34,ln_real_income,ln_real_housing,0.7265727137296292
34,ln_real_income,ln_real_income,0.18590843080057853
34,ln_real_income,ln_cpi,0.18052162170053365
34,ln_cpi,shadow_rate,18.215209866782764
34,ln_cpi,ln_credit,-1.2864372965762412
34,ln_cpi,ln_real_equity,-2.206968227782008
34,ln_cpi,ln_real_housing,0.7458907634011718
34,ln_cpi,ln_real_income,-0.39717686671682656
34,ln_cpi,ln_cpi,1.252881021567491
35,shadow_rate,shadow_rate,0.9574293001039926
35,shadow_rate,ln_credit,-0.019580152545805918
35,shadow_rate,ln_real_equity,0.022307329815492997
35,shadow_rate,ln_real_housing,-0.013781968278743891
35,shadow_rate,ln_real_income,-0.008130251811645287
35,shadow_rate,ln_cpi,-0.003962739589054056
35,ln_credit,shadow_rate,-24.22369382694783
35,ln_credit,ln_credit,0.6394228321697524
35,ln_credit,ln_real_equity,-0.16466384096292586
35,ln_credit,ln_real_housing,-0.9022670908067324
35,ln_credit,ln_real_income,0.17805157846621097
35,ln_credit,ln_cpi,-0.3341576788826644
35,ln_real_equity,shadow_rate,4.793511323306609
35,ln_real_equity,ln_credit,0.07677811055275853
35,ln_real_equity,ln_real_equity,0.4886530402644322
35,ln_real_equity,ln_real_housing,0.05926109787671115
35,ln_real_equity,ln_real_income,0.04176488884251116
35,ln_real_equity,ln_cpi,0.05350467648381117
35,ln_real_housing,shadow_rate,55.86206136995371
35,ln_real_housing,ln_credit,0.18096528298229098
35,ln_real_housing,ln_real_equity,-1.6909946764259773
35,ln_real_housing,ln_real_housing,4.3662560338082885
35,ln_real_housing,ln_real_income,0.12521451537519962
35,ln_real_housing,ln_cpi,0.30042275847121075
35,ln_real_income,shadow_rate,0.13111385716774204
35,ln_real_income,ln_credit,0.34746165796096884
35,ln_real_income,ln_real_equity,0.7001123473776003
35,ln_real_income,ln_real_housing,0.7330896838662344
35,ln_real_income,ln_real_income,0.18714477040030006
35,ln_real_income,ln_cpi,0.1836424344194258
35,ln_cpi,shadow_rate,17.55319484595404
35,ln_cpi,ln_credit,-1.3041706270215756
35,ln_cpi,ln_real_equity,-2.143542796412583
35,ln_cpi,ln_real_housing,0.7298592087995455
35,ln_cpi,ln_real_income,-0.39962585865733335
35,ln_cpi,ln_cpi,1.24538687752887
36,shadow_rate,shadow_rate,0.9513238230865498
36,shadow_rate,ln_credit,-0.0197378327077129
36,shadow_rate,ln_real_equity,0.02291324110891527
36,shadow_rate,ln_real_housing,-0.013914186847562819
36,shadow_rate,ln_real_income,-0.008159773366945261
36,shadow_rate,ln_cpi,-0.00402812821150628
36,ln_credit,shadow_rate,-24.389595324229315
36,ln_credit,ln_credit,0.635197747445667
36,ln_credit,ln_real_equity,-0.1479016193812165
36,ln_credit,ln_real_housing,-0.9056582434378933
36,ln_credit,ln_real_income,0.17715589551107
36,ln_credit,ln_cpi,-0.33588987339733767
36,ln_real_equity,shadow_rate,4.807200639523147
36,ln_real_equity,ln_credit,0.07709999852579129
36,ln_real_equity,ln_real_equity,0.48719786871584214
36,ln_real_equity,ln_real_housing,0.0594733092034154
36,ln_real_equity,ln_real_income,0.04186399969348462
36,ln_real_equity,ln_cpi,0.05363314119093758
36,ln_real_housing,shadow_rate,55.81236118689543
36,ln_real_housing,ln_credit,0.17927171038976752
36,ln_real_housing,ln_real_equity,-1.687559489764985
36,ln_real_housing,ln_real_housing,4.364143660502362
36,ln_real_housing,ln_real_income,0.12546780459942422
36,ln_real_housing,ln_cpi,0.2996217431888805
36,ln_real_income,shadow_rate,0.39770100126915575
36,ln_real_income,ln_credit,0.3544586097304261
36,ln_real_income,ln_real_equity,0.6739165890991895
36,ln_real_income,ln_real_housing,0.7391233424069719
36,ln_real_income,ln_real_income,0.188339387365075
36,ln_real_income,ln_cpi,0.18655502597182136
36,ln_cpi,shadow_rate,16.9279628933241
36,ln_cpi,ln_credit,-1.3208619590050645
36,ln_cpi,ln_real_equity,-2.0831244159602456
36,ln_cpi,ln_real_housing,0.7150516435168228
36,ln_cpi,ln_real_income,-0.40209099300796713
36,ln_cpi,ln_cpi,1.2383682410893189
