factor,aggregation,architecture,instrument,target_equation,sample,regime,regime_start,regime_end,F_stat,partial_R2,coef,sign,full_sample_sign,sign_stability,p_value,observations,instrument_variance,event_count,shock_abs_sum,shock_concentration_share
target,monthly_abs_sum,monthly_bridge_quarterly,target_factor_monthly_abs_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,1.0014791740714881,0.028612481463736742,-0.00032379712104338963,negative,negative,stable,0.3240222539128509,36,22.74042228797253,112,115.20704119181505,0.48504532733557754
target,monthly_abs_sum,monthly_bridge_quarterly,target_factor_monthly_abs_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,1.931047792763915,0.08421105787295394,-0.0005005013444584867,negative,negative,stable,0.17920201656741133,23,3.0891105610410716,49,37.07185993268472,0.15608015143839357
target,monthly_abs_sum,monthly_bridge_quarterly,target_factor_monthly_abs_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,13.134089937669424,16,19.13113974286497,0.08054603123979788
target,monthly_abs_sum,monthly_bridge_quarterly,target_factor_monthly_abs_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.00011019007168218605,8.476087515499626e-06,2.125801017289351e-06,positive,negative,unstable_or_unavailable,0.9917840257945122,15,32.32910499001312,31,66.1080521831623,0.278328489986231
target,monthly_abs_sum,monthly_bridge_quarterly,target_factor_monthly_abs_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,1.0171436973988024,0.029047020687594217,-0.0006267400123698145,negative,negative,stable,0.32032144211172375,36,22.74042228797253,112,115.20704119181505,0.48504532733557754
target,monthly_abs_sum,monthly_bridge_quarterly,target_factor_monthly_abs_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.7458613272090424,0.03429900135874588,-0.0009210308499517265,negative,negative,stable,0.39754678002535393,23,3.0891105610410716,49,37.07185993268472,0.15608015143839357
target,monthly_abs_sum,monthly_bridge_quarterly,target_factor_monthly_abs_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,13.134089937669424,16,19.13113974286497,0.08054603123979788
target,monthly_abs_sum,monthly_bridge_quarterly,target_factor_monthly_abs_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.2994295172794815,0.022514463262536432,0.00026430675983331016,positive,negative,unstable_or_unavailable,0.5935101788017674,15,32.32910499001312,31,66.1080521831623,0.278328489986231
target,monthly_abs_sum,monthly_bridge_quarterly,target_factor_monthly_abs_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.12139373514028182,0.0035577015429842534,-9.744282620000848e-05,negative,negative,stable,0.7296759974855114,36,22.74042228797253,112,115.20704119181505,0.48504532733557754
target,monthly_abs_sum,monthly_bridge_quarterly,target_factor_monthly_abs_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.06583685251766597,0.0031252901547938043,-0.0002653096095596915,negative,negative,stable,0.7999946814492975,23,3.0891105610410716,49,37.07185993268472,0.15608015143839357
target,monthly_abs_sum,monthly_bridge_quarterly,target_factor_monthly_abs_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,13.134089937669424,16,19.13113974286497,0.08054603123979788
target,monthly_abs_sum,monthly_bridge_quarterly,target_factor_monthly_abs_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,7.9807461415767795,0.3803842860365021,-0.00222777501524142,negative,negative,stable,0.014326583874381916,15,32.32910499001312,31,66.1080521831623,0.278328489986231
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,pre_qe,2005Q1,2014Q1,0.009511421405666137,0.00027966945151936597,-0.001050685357732204,negative,negative,stable,0.9228809440002981,36,74.49702073322214,112,169.3995100714206,0.6177035952483181
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,qe_era,2014Q2,2019Q4,1.236030930754291,0.055586850666085236,-0.056325393730294396,negative,negative,stable,0.278803880527048,23,3.4619496462490145,49,32.02614667480627,0.11678112843795843
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,3.8058103875750606,16,12.242063962055479,0.04463983939170388
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,tightening,2022Q1,2025Q4,,,,,negative,unstable_or_unavailable,,2,48.17763409611136,4,11.157554015681715,0.04068524889332997
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_dfr_eop,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.556892915468003,0.016115248463750984,-0.005511588644409926,negative,negative,stable,0.4606438726873936,36,74.49702073322214,112,169.3995100714206,0.6177035952483181
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_dfr_eop,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,2.8160850217702875,0.11824298658642274,-0.007794231811882824,negative,negative,stable,0.1081451464758769,23,3.4619496462490145,49,32.02614667480627,0.11678112843795843
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_dfr_eop,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,3.8058103875750606,16,12.242063962055479,0.04463983939170388
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_dfr_eop,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.6377885040080559,0.04676627033925728,0.024302061577972666,positive,negative,unstable_or_unavailable,0.43885978211653903,15,28.75193349238103,31,60.573050066771444,0.22087543692201966
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.17041482440778516,0.004987203851153091,0.000734342506229143,positive,positive,stable,0.6823351792263551,36,74.49702073322214,112,169.3995100714206,0.6177035952483181
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.005926309202802052,0.0002821255828268666,-0.00036287786056696985,negative,positive,unstable_or_unavailable,0.9393661942751148,23,3.4619496462490145,49,32.02614667480627,0.11678112843795843
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,3.8058103875750606,16,12.242063962055479,0.04463983939170388
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.6380073015297624,0.04678156327561121,-0.0012334298385771791,negative,positive,unstable_or_unavailable,0.4387831157883593,15,28.75193349238103,31,60.573050066771444,0.22087543692201966
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.9098373210087924,0.026062491000530985,2866.2977734209767,positive,positive,stable,0.34689033044501527,36,74.49702073322214,112,169.3995100714206,0.6177035952483181
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.003690280931324439,0.00017569678861027312,-837.6576883244018,negative,positive,unstable_or_unavailable,0.9521345872625605,23,3.4619496462490145,49,32.02614667480627,0.11678112843795843
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,3.8058103875750606,16,12.242063962055479,0.04463983939170388
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.01542878677086449,0.0011854228564906451,1455.1985365593714,positive,positive,stable,0.9030469687762713,15,28.75193349238103,31,60.573050066771444,0.22087543692201966
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.051864338343152426,0.0015230983486784315,4.1547830106482156e-05,positive,positive,stable,0.8212143730987369,36,74.49702073322214,112,169.3995100714206,0.6177035952483181
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.3071488393777749,0.01441529515249514,-0.00019560898929176762,negative,positive,unstable_or_unavailable,0.585289239355954,23,3.4619496462490145,49,32.02614667480627,0.11678112843795843
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,3.8058103875750606,16,12.242063962055479,0.04463983939170388
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.04567026946013561,0.0035007990020297797,4.581121349284984e-05,positive,positive,stable,0.8340915273792427,15,28.75193349238103,31,60.573050066771444,0.22087543692201966
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.11420998801269698,0.0033478714017656846,-0.00011833416787798661,negative,negative,stable,0.7374789642788496,36,74.49702073322214,112,169.3995100714206,0.6177035952483181
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,3.807281187207639,0.15347434321706072,0.0018403807581408673,positive,negative,unstable_or_unavailable,0.06449800462538122,23,3.4619496462490145,49,32.02614667480627,0.11678112843795843
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,3.8058103875750606,16,12.242063962055479,0.04463983939170388
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,2.7509512278827106,0.17465302178149794,-0.0007806005211902929,negative,negative,stable,0.1211156290694296,15,28.75193349238103,31,60.573050066771444,0.22087543692201966
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.8796938545805708,0.025220802058876016,0.00014428916327092778,positive,negative,unstable_or_unavailable,0.3549008519500464,36,74.49702073322214,112,169.3995100714206,0.6177035952483181
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,4.495667145245621,0.17633063373609206,0.0018824699205576161,positive,negative,unstable_or_unavailable,0.0460583004326939,23,3.4619496462490145,49,32.02614667480627,0.11678112843795843
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,3.8058103875750606,16,12.242063962055479,0.04463983939170388
fg,monthly_sum,monthly_bridge_quarterly,fg_factor_monthly_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,3.060974888198279,0.19058462574694054,-0.00167211941776417,negative,negative,stable,0.10374549917653629,15,28.75193349238103,31,60.573050066771444,0.22087543692201966
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_wx_shadow_rate,baseline_2005q1_2022q2,pre_qe,2005Q1,2014Q1,0.013210978148040547,0.000388407262005578,-0.003672081457861073,negative,negative,stable,0.9091695834295199,36,8.473241081291077,112,58.242946012534354,0.5294799567262269
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_wx_shadow_rate,baseline_2005q1_2022q2,qe_era,2014Q2,2019Q4,1.5331329517997183,0.06803904965542162,-0.12788598750640737,negative,negative,stable,0.22930694022318585,23,0.8219955495953196,49,15.349781729155767,0.13954310903094327
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_wx_shadow_rate,baseline_2005q1_2022q2,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,0.9514525968937652,16,6.121031981027739,0.05564560123275592
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_wx_shadow_rate,baseline_2005q1_2022q2,tightening,2022Q1,2025Q4,,,,,negative,unstable_or_unavailable,,2,12.04440852402784,4,5.578777007840857,0.05071602332857878
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_dfr_eop,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.6296168550271378,0.018181455996552187,-0.017361653909924713,negative,positive,unstable_or_unavailable,0.43299885924249487,36,8.473241081291077,112,58.242946012534354,0.5294799567262269
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_dfr_eop,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,2.723788169079457,0.11481253118882266,-0.015761803503129005,negative,positive,unstable_or_unavailable,0.11374110702852754,23,0.8219955495953196,49,15.349781729155767,0.13954310903094327
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_dfr_eop,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,0.9514525968937652,16,6.121031981027739,0.05564560123275592
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_dfr_eop,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.6377885040080558,0.046766270339257274,0.04860412315594533,positive,positive,stable,0.43885978211653903,15,7.187983373095258,31,30.286525033385722,0.275331333010074
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.23923320997290162,0.006987107699106413,0.002577729236265056,positive,positive,stable,0.6279010417931106,36,8.473241081291077,112,58.242946012534354,0.5294799567262269
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.0002474753660942698,1.178440236880854e-05,-0.00015220140426862815,negative,positive,unstable_or_unavailable,0.9875972194370374,23,0.8219955495953196,49,15.349781729155767,0.13954310903094327
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,0.9514525968937652,16,6.121031981027739,0.05564560123275592
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.638007301529762,0.0467815632756112,-0.0024668596771543574,negative,positive,unstable_or_unavailable,0.4387831157883596,15,7.187983373095258,31,30.286525033385722,0.275331333010074
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,1.078265614220622,0.03073885197401255,9231.571510573478,positive,positive,stable,0.306414573497631,36,8.473241081291077,112,58.242946012534354,0.5294799567262269
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.016204285092192107,0.0007710376656210269,-3601.207156671803,negative,positive,unstable_or_unavailable,0.8999171438144017,23,0.8219955495953196,49,15.349781729155767,0.13954310903094327
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,0.9514525968937652,16,6.121031981027739,0.05564560123275592
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.015428786770864445,0.0011854228564906419,2910.3970731187396,positive,positive,stable,0.9030469687762716,15,7.187983373095258,31,30.286525033385722,0.275331333010074
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.08307863229760883,0.0024375330994566417,0.00015587558830803817,positive,positive,stable,0.7749177706982294,36,8.473241081291077,112,58.242946012534354,0.5294799567262269
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.46397747006196177,0.021616565275896293,-0.0004915820589412365,negative,positive,unstable_or_unavailable,0.5032137150171984,23,0.8219955495953196,49,15.349781729155767,0.13954310903094327
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,0.9514525968937652,16,6.121031981027739,0.05564560123275592
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.04567026946013543,0.003500799002029766,9.162242698569952e-05,positive,positive,stable,0.8340915273792431,15,7.187983373095258,31,30.286525033385722,0.275331333010074
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.06754931856597159,0.00198280533578501,-0.00027007493993709276,negative,negative,stable,0.7965064182064143,36,8.473241081291077,112,58.242946012534354,0.5294799567262269
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,2.706176930353092,0.1141549284097402,0.003257337547560415,positive,negative,unstable_or_unavailable,0.11484725292007826,23,0.8219955495953196,49,15.349781729155767,0.13954310903094327
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,0.9514525968937652,16,6.121031981027739,0.05564560123275592
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,2.75095122788271,0.1746530217814979,-0.001561201042380586,negative,negative,stable,0.12111562906942959,15,7.187983373095258,31,30.286525033385722,0.275331333010074
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_ln_house_price_de_real,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,1.0402711575984043,0.029687874072653227,0.00046426109247530144,positive,negative,unstable_or_unavailable,0.3149613482898183,36,8.473241081291077,112,58.242946012534354,0.5294799567262269
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_ln_house_price_de_real,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,3.901871290071913,0.1566898826445844,0.003641751260470012,positive,negative,unstable_or_unavailable,0.06152221086763134,23,0.8219955495953196,49,15.349781729155767,0.13954310903094327
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_ln_house_price_de_real,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,0.9514525968937652,16,6.121031981027739,0.05564560123275592
fg,monthly_mean,monthly_bridge_quarterly,fg_factor_monthly_mean,d_ln_house_price_de_real,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,3.060974888198278,0.1905846257469405,-0.00334423883552834,negative,negative,stable,0.10374549917653643,15,7.187983373095258,31,30.286525033385722,0.275331333010074
fg,monthly_abs_sum,monthly_bridge_quarterly,fg_factor_monthly_abs_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,pre_qe,2005Q1,2014Q1,0.04627946709237812,0.001359310556594291,-0.002748713557017256,negative,negative,stable,0.8309538280282132,36,52.04773664364491,112,294.06479771048566,0.6362930910821043
fg,monthly_abs_sum,monthly_bridge_quarterly,fg_factor_monthly_abs_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,qe_era,2014Q2,2019Q4,1.7994013047648925,0.07892318226745858,-0.04777458475125697,negative,negative,stable,0.1941126244533719,23,6.8323152399452685,49,58.22907529376808,0.12599521805395322
fg,monthly_abs_sum,monthly_bridge_quarterly,fg_factor_monthly_abs_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,1.7013696229799464,16,17.079123917249852,0.036955557533208616
fg,monthly_abs_sum,monthly_bridge_quarterly,fg_factor_monthly_abs_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,tightening,2022Q1,2025Q4,,,,,negative,unstable_or_unavailable,,2,43.7499819277098,4,11.619484413674263,0.02514206974762113
fg,monthly_abs_sum,monthly_bridge_quarterly,fg_factor_monthly_abs_sum,d_dfr_eop,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.15031682071175595,0.004401623021564198,0.003418099422823291,positive,positive,stable,0.7006494719294432,36,52.04773664364491,112,294.06479771048566,0.6362930910821043
fg,monthly_abs_sum,monthly_bridge_quarterly,fg_factor_monthly_abs_sum,d_dfr_eop,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,11.662406445040919,0.35705900802699747,-0.009641221158806668,negative,positive,unstable_or_unavailable,0.0026045094091640022,23,6.8323152399452685,49,58.22907529376808,0.12599521805395322
fg,monthly_abs_sum,monthly_bridge_quarterly,fg_factor_monthly_abs_sum,d_dfr_eop,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,positive,unstable_or_unavailable,,8,1.7013696229799464,16,17.079123917249852,0.036955557533208616
fg,monthly_abs_sum,monthly_bridge_quarterly,fg_factor_monthly_abs_sum,d_dfr_eop,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,1.334223911007793,0.09307960579457615,0.04238794042140417,positive,positive,stable,0.2688456263511427,15,18.81007200901264,31,92.78006089401943,0.2007561333307337
fg,monthly_abs_sum,monthly_bridge_quarterly,fg_factor_monthly_abs_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.45474076860710394,0.01319820606577989,0.0014175798603839826,positive,negative,unstable_or_unavailable,0.5046517517255337,36,52.04773664364491,112,294.06479771048566,0.6362930910821043
fg,monthly_abs_sum,monthly_bridge_quarterly,fg_factor_monthly_abs_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.006657808740413538,0.000316938029887047,0.00027378070659142485,positive,negative,unstable_or_unavailable,0.9357411540506507,23,6.8323152399452685,49,58.22907529376808,0.12599521805395322
fg,monthly_abs_sum,monthly_bridge_quarterly,fg_factor_monthly_abs_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,1.7013696229799464,16,17.079123917249852,0.036955557533208616
fg,monthly_abs_sum,monthly_bridge_quarterly,fg_factor_monthly_abs_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,2.4928627685460585,0.1609039469198115,-0.0028281258571119503,negative,negative,stable,0.1383782135058307,15,18.81007200901264,31,92.78006089401943,0.2007561333307337
fg,monthly_abs_sum,monthly_bridge_quarterly,fg_factor_monthly_abs_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.005471422383917645,0.00016089829533479457,267.24466337979186,positive,negative,unstable_or_unavailable,0.9414684815502387,36,52.04773664364491,112,294.06479771048566,0.6362930910821043
fg,monthly_abs_sum,monthly_bridge_quarterly,fg_factor_monthly_abs_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.1737800447971551,0.008207322661777462,-4075.321223591771,negative,negative,stable,0.6810044195717834,23,6.8323152399452685,49,58.22907529376808,0.12599521805395322
fg,monthly_abs_sum,monthly_bridge_quarterly,fg_factor_monthly_abs_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,1.7013696229799464,16,17.079123917249852,0.036955557533208616
fg,monthly_abs_sum,monthly_bridge_quarterly,fg_factor_monthly_abs_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.020277818662362532,0.0015574029175704465,-2062.1696528181897,negative,negative,stable,0.8889472250998721,15,18.81007200901264,31,92.78006089401943,0.2007561333307337
fg,monthly_abs_sum,monthly_bridge_quarterly,fg_factor_monthly_abs_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.09371441567220376,0.002748730001361339,-6.62323843289893e-05,negative,negative,stable,0.7613738530999575,36,52.04773664364491,112,294.06479771048566,0.6362930910821043
fg,monthly_abs_sum,monthly_bridge_quarterly,fg_factor_monthly_abs_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,5.293897238276927,0.20133558712515312,-0.0005203717812921305,negative,negative,stable,0.03174590536912122,23,6.8323152399452685,49,58.22907529376808,0.12599521805395322
fg,monthly_abs_sum,monthly_bridge_quarterly,fg_factor_monthly_abs_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,covid,2020Q1,2021Q4,,,,,negative,unstable_or_unavailable,,8,1.7013696229799464,16,17.079123917249852,0.036955557533208616
fg,monthly_abs_sum,monthly_bridge_quarterly,fg_factor_monthly_abs_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,tightening,2022Q1,2025Q4,0.16296805531223904,0.01238079851196397,-0.00010651256274269057,negative,negative,stable,0.6930002762387053,15,18.81007200901264,31,92.78006089401943,0.2007561333307337
fg,monthly_abs_sum,monthly_bridge_quarterly,fg_factor_monthly_abs_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,pre_qe,2005Q1,2014Q1,0.20831965780841447,0.006089736645712829,0.0001893847513998881,positive,positive,stable,0.6509900352156164,36,52.04773664364491,112,294.06479771048566,0.6362930910821043
fg,monthly_abs_sum,monthly_bridge_quarterly,fg_factor_monthly_abs_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,qe_era,2014Q2,2019Q4,0.4089275672843985,0.019100796431732178,-0.00046215957530419775,negative,positive,unstable_or_unavailable,0.5294291207864754,23,6.8323152399452685,49,58.22907529376808,0.12599521805395322
