response,response_label,shock,horizon_months,cumulative_response,cumulative_se_independence_approx,ci_90_low,ci_90_high,ci_method
ln_retail_de_chained_index,retail volume,fg_factor_monthly_easing,6,0.0003633961547182869,0.0005507092834642272,-0.0005424400075836936,0.0012692323170202674,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,fg_factor_monthly_easing,12,0.0005290971048298706,0.000670304743668846,-0.0005734560839566077,0.0016316502936163488,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,fg_factor_monthly_easing,24,0.0011960393742653326,0.0007890260577051851,-0.00010179299851026283,0.002493871747040928,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,qe_factor_monthly_easing,0,-0.0009049337517843578,0.0007077984217351451,-0.002069158552925939,0.0002592910493572234,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,qe_factor_monthly_easing,1,-0.001157465186776942,0.0009163081468376998,-0.002664657965508115,0.0003497275919542306,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,qe_factor_monthly_easing,3,-0.0008903837229963005,0.0011685104416958483,-0.0028124123611503833,0.0010316449151577824,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,qe_factor_monthly_easing,6,-0.0006729775344625098,0.001371423377605876,-0.002928768251203573,0.0015828131822785536,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,qe_factor_monthly_easing,12,-0.0018374239475650064,0.0018112896117024443,-0.004816730234833295,0.0011418823397032827,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,qe_factor_monthly_easing,24,-0.0017027567307424077,0.00194397681703388,-0.004900314048950164,0.0014948005874653482,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,target_factor_monthly_easing,0,-8.681414731751643e-05,0.0004129566043149744,-0.000766067315698566,0.0005924390210635331,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,target_factor_monthly_easing,1,0.0006530068704785528,0.0006690779353828964,-0.00044752839824920704,0.0017535421392063126,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,target_factor_monthly_easing,3,0.0007032752656287052,0.0007998602121710232,-0.0006123777054149763,0.0020189282366723867,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,target_factor_monthly_easing,6,0.0006756050051744141,0.0009720646127043027,-0.0009232989986634363,0.0022745090090122645,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,target_factor_monthly_easing,12,-0.0001792382737284754,0.001173040308782154,-0.002108717880189076,0.0017502413327321253,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,target_factor_monthly_easing,24,-0.0018402153922138962,0.0014547731609350519,-0.004233104302369574,0.0005526735179417817,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,timing_factor_monthly_easing,0,-4.529251443490703e-05,0.0004860417835739946,-0.0008447601049965545,0.0007541750761267404,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,timing_factor_monthly_easing,1,-0.00043664836998835905,0.0006280345042674672,-0.0014696732021833724,0.0005963764622066542,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,timing_factor_monthly_easing,3,-0.0013789981923075212,0.000826874956676613,-0.0027390864638323895,-1.890992078265293e-05,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,timing_factor_monthly_easing,6,-0.0018974680686344304,0.0009653305053653663,-0.003485295451591551,-0.00030964068567731,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,timing_factor_monthly_easing,12,-0.0018428409526471687,0.0013568942455795022,-0.0040747333738781946,0.0003890514685838571,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,timing_factor_monthly_easing,24,-0.003908352911851267,0.0016671557615753514,-0.006650580112971528,-0.0011661257107310062,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,weighted_composite_monthly_easing,0,-0.0015641763980301423,0.001778844533649662,-0.004490115280986589,0.0013617624849263043,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,weighted_composite_monthly_easing,1,-0.0008883399597600211,0.002168376867014131,-0.004455002514065885,0.0026783225945458426,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,weighted_composite_monthly_easing,3,-0.0015178779655193693,0.0025516207572288973,-0.005714920622651983,0.0026791646916132445,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,weighted_composite_monthly_easing,6,-0.00312221992105117,0.0029689052896990295,-0.008005634554888029,0.0017611947127856896,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,weighted_composite_monthly_easing,12,-0.0055950719786582665,0.003979355597882177,-0.012140529466764409,0.0009503855094478769,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
ln_retail_de_chained_index,retail volume,weighted_composite_monthly_easing,24,-0.010510311871687434,0.004633427667784873,-0.018131622176260683,-0.002889001567114184,sum_of_monthly_reduced_form_betas_with_independence_se_approximation
