system,nobs,sample_start,sample_end,variables,det_order,k_ar_diff,r_null,trace_stat,trace_crit_95,trace_reject_95,maxeig_stat,maxeig_crit_95,maxeig_reject_95,selected_trace_rank_5pct,selected_maxeig_rank_5pct,error
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",1,1,1,81.22797752511252,55.2459,True,59.783466480196736,30.8151,True,2,2,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",1,1,2,21.44451104491579,35.0116,False,14.079276870633649,24.2522,False,2,2,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",1,1,3,7.365234174282139,18.3985,False,5.1390209997388965,17.1481,False,2,2,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",1,1,4,2.226213174543243,3.8415,False,2.226213174543243,3.8415,False,2,2,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",1,2,0,120.25589453310971,79.3422,True,56.64911313118851,37.1646,True,2,2,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",1,2,1,63.606781401921175,55.2459,True,36.39668899848334,30.8151,True,2,2,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",1,2,2,27.210092403437837,35.0116,False,15.549448893491888,24.2522,False,2,2,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",1,2,3,11.660643509945949,18.3985,False,9.420296516218867,17.1481,False,2,2,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",1,2,4,2.2403469937270817,3.8415,False,2.2403469937270817,3.8415,False,2,2,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",-1,1,0,121.61829607432247,60.0627,True,83.14221367056261,30.4428,True,1,1,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",-1,1,1,38.47608240375985,40.1749,False,19.248741242376973,24.1592,False,1,1,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",-1,1,2,19.227341161382874,24.2761,False,9.284079121573148,17.7961,False,1,1,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",-1,1,3,9.943262039809724,12.3212,False,6.62705150001196,11.2246,False,1,1,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",-1,1,4,3.316210539797764,4.1296,False,3.316210539797764,4.1296,False,1,1,
credit_assets_demand_constructed,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_retail_de_chained_index",-1,2,0,104.38523496680449,60.0627,True,68.33231709432025,30.4428,True,1,1,
