event_id,event_date,event_quarter,regime,timing_factor,rate_surprise_for_screen,equity_response_for_screen,jk_screen_classification,potential_information_shock,potential_pure_monetary_shock
ECB_20210422,2021-04-22,2021Q2,covid,-0.2452809383905816,-0.2999991178512573,-0.08339206718854797,potential_information_shock,True,False
ECB_20210610,2021-06-10,2021Q2,covid,-1.0823511846791272,-0.129997730255127,0.4746552055774345,potential_pure_monetary_shock,False,True
ECB_20210722,2021-07-22,2021Q3,covid,0.2450634188492832,-0.06999969482421875,-0.2345867660372036,potential_information_shock,True,False
ECB_20210909,2021-09-09,2021Q3,covid,0.5729488583057022,-0.03000199794769287,0.465143772255594,potential_pure_monetary_shock,False,True
ECB_20211028,2021-10-28,2021Q4,covid,-0.5958423695764549,-0.1399993896484375,-0.2016710548765842,potential_information_shock,True,False
ECB_20211216,2021-12-16,2021Q4,covid,0.4149214075502924,-0.2750009298324585,-0.6867638916862262,potential_information_shock,True,False
ECB_20220203,2022-02-03,2022Q1,covid,-2.325290197011659,1.124998927116394,-0.9679143587133509,potential_pure_monetary_shock,False,True
ECB_20220310,2022-03-10,2022Q1,covid,-0.4234142161367256,1.1649996042251587,-0.13615918320653,potential_pure_monetary_shock,False,True
ECB_20220414,2022-04-14,2022Q2,covid,-0.6965202106914667,-3.899997472763062,0.2368300097812081,potential_pure_monetary_shock,False,True
ECB_20220609,2022-06-09,2022Q2,covid,-1.628002920880053,-1.22000016272068,-1.410962936362559,potential_information_shock,True,False
ECB_20220721,2022-07-21,2022Q3,tightening_regime,-1.175043175682217,11.21999621391296,0.119942578418808,potential_information_shock,True,False
ECB_20220908,2022-09-08,2022Q3,tightening_regime,2.6867681968598744,10.19999980926514,-0.2238043589372296,potential_pure_monetary_shock,False,True
ECB_20221027,2022-10-27,2022Q4,tightening_regime,-0.2085247026860512,-5.679988861083984,0.6422073879710055,potential_pure_monetary_shock,False,True
ECB_20221215,2022-12-15,2022Q4,tightening_regime,0.1155700143844007,5.769991874694824,-2.179502960808222,potential_pure_monetary_shock,False,True
ECB_20230202,2023-02-02,2023Q1,tightening_regime,-0.9748817940887854,-2.7849912643432626,0.5578449182012335,potential_pure_monetary_shock,False,True
ECB_20230316,2023-03-16,2023Q1,tightening_regime,-0.9906023286807264,14.99998569488525,1.1487314917294713,potential_information_shock,True,False
ECB_20230504,2023-05-04,2023Q2,tightening_regime,-0.0788425182074396,-6.369996070861816,0.506972788081228,potential_pure_monetary_shock,False,True
ECB_20230615,2023-06-15,2023Q2,tightening_regime,0.4855730928645677,1.990008354187012,0.1411535661070217,potential_information_shock,True,False
ECB_20230727,2023-07-27,2023Q3,tightening_regime,-0.7711590064534531,-2.09500789642334,0.5779066195332305,potential_pure_monetary_shock,False,True
ECB_20230914,2023-09-14,2023Q3,tightening_regime,0.3964263858387034,4.885005950927734,1.0205782815340567,potential_information_shock,True,False
ECB_20231026,2023-10-26,2023Q4,tightening_regime,0.6250408573600751,-1.459980010986328,0.472046352170885,potential_pure_monetary_shock,False,True
ECB_20231214,2023-12-14,2023Q4,tightening_regime,1.493570946182903,2.80001163482666,-0.5955029218173405,potential_pure_monetary_shock,False,True
ECB_20240125,2024-01-25,2024Q1,tightening_regime,-0.0864864952492908,-4.134988784790039,0.7310656612515471,potential_pure_monetary_shock,False,True
ECB_20240307,2024-03-07,2024Q1,tightening_regime,1.3788339245887562,-0.6800174713134765,0.7169133955453516,potential_pure_monetary_shock,False,True
ECB_20240411,2024-04-11,2024Q2,tightening_regime,0.2737189787225029,0.0,0.224505349778961,ambiguous_zero_response,False,False
ECB_20240606,2024-06-06,2024Q2,tightening_regime,0.1890445788445943,1.990008354187012,-0.2041913333386511,potential_pure_monetary_shock,False,True
ECB_20240718,2024-07-18,2024Q3,tightening_regime,0.313318786438203,-0.4799842834472656,0.107337736831363,potential_pure_monetary_shock,False,True
ECB_20240912,2024-09-12,2024Q3,tightening_regime,2.006063314052821,1.999998092651367,-0.7621695025977239,potential_pure_monetary_shock,False,True
ECB_20241017,2024-10-17,2024Q4,tightening_regime,-1.6372787903347277,-3.499984741210938,0.1332016810589435,potential_pure_monetary_shock,False,True
ECB_20241212,2024-12-12,2024Q4,tightening_regime,0.5918179885776172,2.399992942810059,0.2452823487159197,potential_information_shock,True,False
ECB_20250130,2025-01-30,2025Q1,tightening_regime,-0.4922906054173506,-1.799988746643066,0.01157493914835122,potential_pure_monetary_shock,False,True
ECB_20250306,2025-03-06,2025Q1,tightening_regime,-0.8080078168494226,2.499985694885254,0.4407927656254911,potential_information_shock,True,False
ECB_20250417,2025-04-17,2025Q2,tightening_regime,-1.0640425789156829,-5.699992179870605,0.1266447536063889,potential_pure_monetary_shock,False,True
ECB_20250605,2025-06-05,2025Q2,tightening_regime,1.083970575400644,2.799999713897705,-0.4697474829869329,potential_pure_monetary_shock,False,True
ECB_20250724,2025-07-24,2025Q3,tightening_regime,1.210442090370551,2.300000190734863,-0.391524020930951,potential_pure_monetary_shock,False,True
ECB_20250911,2025-09-11,2025Q3,tightening_regime,-1.4951812831924292,-1.150000095367432,0.2722034837643795,potential_pure_monetary_shock,False,True
ECB_20251030,2025-10-30,2025Q4,tightening_regime,0.6418485897340785,-0.04999637603759766,0.3531982758976264,potential_pure_monetary_shock,False,True
